route_id service_id trip_id trip_headsign direction_id block_id shape_id
C31 8 19636170 "West to Navy Yard" 1 S057 C31:51
C31 8 13902170 "East to Capitol Hts" 0 S057 C31:03
C31 8 35907170 "West to Navy Yard" 1 S057 C31:51
C31 8 34825170 "East to Capitol Hts" 0 S057 C31:03
C31 8 29050170 "West to Navy Yard" 1 S057 C31:51
C31 8 26201170 "East to Capitol Hts" 0 S057 C31:03
C31 8 27603170 "West to Navy Yard" 1 S057 C31:51
C31 9 36409150 "West to Navy Yard" 1 S057 C31:51
C31 9 30980150 "East to Capitol Hts" 0 S057 C31:03
C31 9 14983150 "West to Navy Yard" 1 S057 C31:51
C31 9 27664150 "East to Capitol Hts" 0 S057 C31:03
C31 9 19636150 "West to Navy Yard" 1 S057 C31:51
C31 9 13902150 "East to Capitol Hts" 0 S057 C31:03
C31 9 35907150 "West to Navy Yard" 1 S057 C31:51
C31 9 34825150 "East to Capitol Hts" 0 S057 C31:03
C31 9 29050150 "West to Navy Yard" 1 S057 C31:51
C31 9 26201150 "East to Capitol Hts" 0 S057 C31:03
C31 9 27603150 "West to Navy Yard" 1 S057 C31:51
C17 10 22757080 "North to Anacostia" 0 S057 C17:03
C17 10 9713080 "South to Eastover" 1 S057 C17:51
C17 10 13048080 "North to Anacostia" 0 S057 C17:03
C17 10 13828080 "South to Eastover" 1 S057 C17:51
C17 10 15427080 "North to Anacostia" 0 S057 C17:03
C17 10 29709080 "South to Eastover" 1 S057 C17:51
C17 10 30618080 "North to Anacostia" 0 S057 C17:03
C17 10 544080 "South to Eastover" 1 S057 C17:51
C17 10 40263080 "North to Anacostia" 0 S057 C17:03
C17 10 14565080 "South to Eastover" 1 S057 C17:51
C17 10 36023080 "North to Anacostia" 0 S057 C17:03
C17 10 16235080 "South to Eastover" 1 S057 C17:51
C17 10 34548080 "North to Anacostia" 0 S057 C17:03
C17 10 28648080 "South to Eastover" 1 S057 C17:51
C17 10 16853080 "North to Anacostia" 0 S057 C17:03
C17 10 28936080 "South to Eastover" 1 S057 C17:51
C17 10 23972080 "North to Anacostia" 0 S057 C17:03
C17 10 12906080 "South to Eastover" 1 S057 C17:51
C31 11 36409020 "West to Navy Yard" 1 S057 C31:51
C31 11 30980020 "East to Capitol Hts" 0 S057 C31:03
C31 11 14983020 "West to Navy Yard" 1 S057 C31:51
C31 11 27664020 "East to Capitol Hts" 0 S057 C31:03
C31 11 19636020 "West to Navy Yard" 1 S057 C31:51
C31 11 13902020 "East to Capitol Hts" 0 S057 C31:03
C31 11 35907020 "West to Navy Yard" 1 S057 C31:51
C31 11 34825020 "East to Capitol Hts" 0 S057 C31:03
C31 11 29050020 "West to Navy Yard" 1 S057 C31:51
C31 11 26201020 "East to Capitol Hts" 0 S057 C31:03
C31 11 27603020 "West to Navy Yard" 1 S057 C31:51
C31 12 36409060 "West to Navy Yard" 1 S057 C31:51
C31 12 30980060 "East to Capitol Hts" 0 S057 C31:03
C31 12 14983060 "West to Navy Yard" 1 S057 C31:51
C31 12 27664060 "East to Capitol Hts" 0 S057 C31:03
C31 12 19636060 "West to Navy Yard" 1 S057 C31:51
C31 12 13902060 "East to Capitol Hts" 0 S057 C31:03
C31 12 35907060 "West to Navy Yard" 1 S057 C31:51
C31 12 34825060 "East to Capitol Hts" 0 S057 C31:03
C31 12 29050060 "West to Navy Yard" 1 S057 C31:51
C31 12 26201060 "East to Capitol Hts" 0 S057 C31:03
C31 12 27603060 "West to Navy Yard" 1 S057 C31:51
C17 13 22757010 "North to Anacostia" 0 S057 C17:03
C17 13 9713010 "South to Eastover" 1 S057 C17:51
C17 13 13048010 "North to Anacostia" 0 S057 C17:03
C17 13 13828010 "South to Eastover" 1 S057 C17:51
C17 13 15427010 "North to Anacostia" 0 S057 C17:03
C17 13 29709010 "South to Eastover" 1 S057 C17:51
C17 13 30618010 "North to Anacostia" 0 S057 C17:03
C17 13 544010 "South to Eastover" 1 S057 C17:51
C17 13 40263010 "North to Anacostia" 0 S057 C17:03
C17 13 14565010 "South to Eastover" 1 S057 C17:51
C17 13 36023010 "North to Anacostia" 0 S057 C17:03
C17 13 16235010 "South to Eastover" 1 S057 C17:51
C17 13 34548010 "North to Anacostia" 0 S057 C17:03
C17 13 28648010 "South to Eastover" 1 S057 C17:51
C17 13 16853010 "North to Anacostia" 0 S057 C17:03
C17 13 28936010 "South to Eastover" 1 S057 C17:51
C17 13 23972010 "North to Anacostia" 0 S057 C17:03
C17 13 12906010 "South to Eastover" 1 S057 C17:51
C21 14 28015070 "North to Minnesota Av" 0 S057 C21:03
C21 14 8822070 "South to Anacostia" 1 S057 C21:51
C21 14 38540070 "North to Minnesota Av" 0 S057 C21:03
C21 14 8512070 "South to Anacostia" 1 S057 C21:51
C25 14 25061070 "East to Skyland" 0 S057 C25:03
C25 14 11793070 "West to Anacostia" 1 S057 C25:51
C25 14 35287070 "East to Skyland" 0 S057 C25:03
C25 14 2779070 "West to Anacostia" 1 S057 C25:51
C25 14 5396070 "East to Skyland" 0 S057 C25:03
C25 14 4465070 "West to Anacostia" 1 S057 C25:51
C25 14 29070 "East to Skyland" 0 S057 C25:03
C25 14 6589070 "West to Anacostia" 1 S057 C25:51
C25 14 33428070 "East to Skyland" 0 S057 C25:03
C25 14 10004070 "West to Anacostia" 1 S057 C25:51
C25 14 3241070 "East to Skyland" 0 S057 C25:03
C25 14 12875070 "West to Anacostia" 1 S057 C25:51
C13 1 1214130 "South to Eastover" 1 S058 C13:51
C13 1 38639130 "North to Anacostia" 0 S058 C13:03
C13 1 7620130 "South to Eastover" 1 S058 C13:51
C13 1 19265130 "North to Anacostia" 0 S058 C13:03
C13 1 16430130 "South to Eastover" 1 S058 C13:51
C13 1 12282130 "North to Anacostia" 0 S058 C13:03
C13 1 23290130 "South to Eastover" 1 S058 C13:51
C13 1 16707130 "North to Anacostia" 0 S058 C13:03
C13 1 1170130 "South to Eastover" 1 S058 C13:51
C13 1 25816130 "North to Anacostia" 0 S058 C13:03
C13 1 11963130 "South to Eastover" 1 S058 C13:51
C13 1 12474130 "North to Anacostia" 0 S058 C13:03
C13 1 151130 "South to Eastover" 1 S058 C13:51
C13 1 37786130 "North to Anacostia" 0 S058 C13:03
C13 1 33678130 "South to Eastover" 1 S058 C13:51
C13 1 1616130 "North to Anacostia" 0 S058 C13:03
C13 1 27233130 "South to Eastover" 1 S058 C13:51
C13 1 36650130 "North to Anacostia" 0 S058 C13:03
C13 1 14261130 "South to Eastover" 1 S058 C13:51
C13 2 1214090 "South to Eastover" 1 S058 C13:51
C13 2 38639090 "North to Anacostia" 0 S058 C13:03
C13 2 7620090 "South to Eastover" 1 S058 C13:51
C13 2 19265090 "North to Anacostia" 0 S058 C13:03
C13 2 16430090 "South to Eastover" 1 S058 C13:51
C13 2 12282090 "North to Anacostia" 0 S058 C13:03
C13 2 23290090 "South to Eastover" 1 S058 C13:51
C13 2 16707090 "North to Anacostia" 0 S058 C13:03
C13 2 1170090 "South to Eastover" 1 S058 C13:51
C13 2 25816090 "North to Anacostia" 0 S058 C13:03
C13 2 11963090 "South to Eastover" 1 S058 C13:51
C13 2 12474090 "North to Anacostia" 0 S058 C13:03
C13 2 151090 "South to Eastover" 1 S058 C13:51
C13 2 37786090 "North to Anacostia" 0 S058 C13:03
C13 2 33678090 "South to Eastover" 1 S058 C13:51
C13 2 1616090 "North to Anacostia" 0 S058 C13:03
C13 2 27233090 "South to Eastover" 1 S058 C13:51
C13 2 36650090 "North to Anacostia" 0 S058 C13:03
C13 2 14261090 "South to Eastover" 1 S058 C13:51
C13 3 1214160 "South to Eastover" 1 S058 C13:51
C13 3 38639160 "North to Anacostia" 0 S058 C13:03
C13 3 7620160 "South to Eastover" 1 S058 C13:51
C13 3 19265160 "North to Anacostia" 0 S058 C13:03
C13 3 16430160 "South to Eastover" 1 S058 C13:51
C13 3 12282160 "North to Anacostia" 0 S058 C13:03
C13 3 23290160 "South to Eastover" 1 S058 C13:51
C13 3 16707160 "North to Anacostia" 0 S058 C13:03
C13 3 1170160 "South to Eastover" 1 S058 C13:51
C13 3 25816160 "North to Anacostia" 0 S058 C13:03
C13 3 11963160 "South to Eastover" 1 S058 C13:51
C13 3 12474160 "North to Anacostia" 0 S058 C13:03
C13 3 151160 "South to Eastover" 1 S058 C13:51
C13 3 37786160 "North to Anacostia" 0 S058 C13:03
C13 3 33678160 "South to Eastover" 1 S058 C13:51
C13 3 1616160 "North to Anacostia" 0 S058 C13:03
C13 3 27233160 "South to Eastover" 1 S058 C13:51
C13 3 36650160 "North to Anacostia" 0 S058 C13:03
C13 3 14261160 "South to Eastover" 1 S058 C13:51
C13 4 1214140 "South to Eastover" 1 S058 C13:51
C13 4 38639140 "North to Anacostia" 0 S058 C13:03
C13 4 7620140 "South to Eastover" 1 S058 C13:51
C13 4 19265140 "North to Anacostia" 0 S058 C13:03
C13 4 16430140 "South to Eastover" 1 S058 C13:51
C13 4 12282140 "North to Anacostia" 0 S058 C13:03
C13 4 23290140 "South to Eastover" 1 S058 C13:51
C13 4 16707140 "North to Anacostia" 0 S058 C13:03
C13 4 1170140 "South to Eastover" 1 S058 C13:51
C13 4 25816140 "North to Anacostia" 0 S058 C13:03
C13 4 11963140 "South to Eastover" 1 S058 C13:51
C13 4 12474140 "North to Anacostia" 0 S058 C13:03
C13 4 151140 "South to Eastover" 1 S058 C13:51
C13 4 37786140 "North to Anacostia" 0 S058 C13:03
C13 4 33678140 "South to Eastover" 1 S058 C13:51
C13 4 1616140 "North to Anacostia" 0 S058 C13:03
C13 4 27233140 "South to Eastover" 1 S058 C13:51
C13 4 36650140 "North to Anacostia" 0 S058 C13:03
C13 4 14261140 "South to Eastover" 1 S058 C13:51
C13 5 1214100 "South to Eastover" 1 S058 C13:51
C13 5 38639100 "North to Anacostia" 0 S058 C13:03
C13 5 7620100 "South to Eastover" 1 S058 C13:51
C13 5 19265100 "North to Anacostia" 0 S058 C13:03
C13 5 16430100 "South to Eastover" 1 S058 C13:51
C13 5 12282100 "North to Anacostia" 0 S058 C13:03
C13 5 23290100 "South to Eastover" 1 S058 C13:51
C13 5 16707100 "North to Anacostia" 0 S058 C13:03
C13 5 1170100 "South to Eastover" 1 S058 C13:51
C13 5 25816100 "North to Anacostia" 0 S058 C13:03
C13 5 11963100 "South to Eastover" 1 S058 C13:51
C13 5 12474100 "North to Anacostia" 0 S058 C13:03
C13 5 151100 "South to Eastover" 1 S058 C13:51
C13 5 37786100 "North to Anacostia" 0 S058 C13:03
C13 5 33678100 "South to Eastover" 1 S058 C13:51
C13 5 1616100 "North to Anacostia" 0 S058 C13:03
C13 5 27233100 "South to Eastover" 1 S058 C13:51
C13 5 36650100 "North to Anacostia" 0 S058 C13:03
C13 5 14261100 "South to Eastover" 1 S058 C13:51
C29 6 35606110 "South to Southern Av" 1 S058 C29:51
C29 6 2148110 "North to Anacostia" 0 S058 C29:03
C29 6 4336110 "South to Southern Av" 1 S058 C29:51
C29 6 38138110 "North to Anacostia" 0 S058 C29:03
C29 6 14747110 "South to Southern Av" 1 S058 C29:51
C29 6 9808110 "North to Anacostia" 0 S058 C29:03
C29 6 26498110 "South to Southern Av" 1 S058 C29:51
C29 6 2440110 "North to Anacostia" 0 S058 C29:03
C29 6 26057110 "South to Southern Av" 1 S058 C29:51
C29 6 4220110 "North to Anacostia" 0 S058 C29:03
C29 6 39179110 "South to Southern Av" 1 S058 C29:51
C29 6 1038110 "North to Anacostia" 0 S058 C29:03
C29 6 36887110 "South to Southern Av" 1 S058 C29:51
C29 6 20889110 "North to Anacostia" 0 S058 C29:03
C29 6 40049110 "South to Southern Av" 1 S058 C29:51
C29 6 16001110 "North to Anacostia" 0 S058 C29:03
C29 6 3323110 "South to Southern Av" 1 S058 C29:51
C29 6 34805110 "North to Anacostia" 0 S058 C29:03
C29 6 39426110 "South to Southern Av" 1 S058 C29:51
C29 6 26972110 "North to Anacostia" 0 S058 C29:03
C29 6 31553110 "South to Southern Av" 1 S058 C29:51
C29 6 31964110 "North to Anacostia" 0 S058 C29:03
C29 6 11431110 "South to Southern Av" 1 S058 C29:51
C13 7 1214120 "South to Eastover" 1 S058 C13:51
C13 7 38639120 "North to Anacostia" 0 S058 C13:03
C13 7 7620120 "South to Eastover" 1 S058 C13:51
C13 7 19265120 "North to Anacostia" 0 S058 C13:03
C13 7 16430120 "South to Eastover" 1 S058 C13:51
C13 7 12282120 "North to Anacostia" 0 S058 C13:03
C13 7 23290120 "South to Eastover" 1 S058 C13:51
C13 7 16707120 "North to Anacostia" 0 S058 C13:03
C13 7 1170120 "South to Eastover" 1 S058 C13:51
C13 7 25816120 "North to Anacostia" 0 S058 C13:03
C13 7 11963120 "South to Eastover" 1 S058 C13:51
C13 7 12474120 "North to Anacostia" 0 S058 C13:03
C13 7 151120 "South to Eastover" 1 S058 C13:51
C13 7 37786120 "North to Anacostia" 0 S058 C13:03
C13 7 33678120 "South to Eastover" 1 S058 C13:51
C13 7 1616120 "North to Anacostia" 0 S058 C13:03
C13 7 27233120 "South to Eastover" 1 S058 C13:51
C13 7 36650120 "North to Anacostia" 0 S058 C13:03
C13 7 14261120 "South to Eastover" 1 S058 C13:51
C13 8 1214170 "South to Eastover" 1 S058 C13:51
C13 8 38639170 "North to Anacostia" 0 S058 C13:03
C13 8 7620170 "South to Eastover" 1 S058 C13:51
C13 8 19265170 "North to Anacostia" 0 S058 C13:03
C13 8 16430170 "South to Eastover" 1 S058 C13:51
C13 8 12282170 "North to Anacostia" 0 S058 C13:03
C13 8 23290170 "South to Eastover" 1 S058 C13:51
C13 8 16707170 "North to Anacostia" 0 S058 C13:03
C13 8 1170170 "South to Eastover" 1 S058 C13:51
C13 8 25816170 "North to Anacostia" 0 S058 C13:03
C13 8 11963170 "South to Eastover" 1 S058 C13:51
C13 8 12474170 "North to Anacostia" 0 S058 C13:03
C13 8 151170 "South to Eastover" 1 S058 C13:51
C13 8 37786170 "North to Anacostia" 0 S058 C13:03
C13 8 33678170 "South to Eastover" 1 S058 C13:51
C13 8 1616170 "North to Anacostia" 0 S058 C13:03
C13 8 27233170 "South to Eastover" 1 S058 C13:51
C13 8 36650170 "North to Anacostia" 0 S058 C13:03
C13 8 14261170 "South to Eastover" 1 S058 C13:51
C13 9 1214150 "South to Eastover" 1 S058 C13:51
C13 9 38639150 "North to Anacostia" 0 S058 C13:03
C13 9 7620150 "South to Eastover" 1 S058 C13:51
C13 9 19265150 "North to Anacostia" 0 S058 C13:03
C13 9 16430150 "South to Eastover" 1 S058 C13:51
C13 9 12282150 "North to Anacostia" 0 S058 C13:03
C13 9 23290150 "South to Eastover" 1 S058 C13:51
C13 9 16707150 "North to Anacostia" 0 S058 C13:03
C13 9 1170150 "South to Eastover" 1 S058 C13:51
C13 9 25816150 "North to Anacostia" 0 S058 C13:03
C13 9 11963150 "South to Eastover" 1 S058 C13:51
C13 9 12474150 "North to Anacostia" 0 S058 C13:03
C13 9 151150 "South to Eastover" 1 S058 C13:51
C13 9 37786150 "North to Anacostia" 0 S058 C13:03
C13 9 33678150 "South to Eastover" 1 S058 C13:51
C13 9 1616150 "North to Anacostia" 0 S058 C13:03
C13 9 27233150 "South to Eastover" 1 S058 C13:51
C13 9 36650150 "North to Anacostia" 0 S058 C13:03
C13 9 14261150 "South to Eastover" 1 S058 C13:51
C21 10 22767080 "South to Anacostia" 1 S058 C21:51
C21 10 34198080 "North to Minnesota Av" 0 S058 C21:03
C21 10 38983080 "South to Anacostia" 1 S058 C21:51
C21 10 18376080 "North to Minnesota Av" 0 S058 C21:03
C21 10 12999080 "South to Anacostia" 1 S058 C21:51
C21 10 27782080 "North to Minnesota Av" 0 S058 C21:03
C21 10 29743080 "South to Anacostia" 1 S058 C21:51
C21 10 14573080 "North to Minnesota Av" 0 S058 C21:03
C21 10 29616080 "South to Anacostia" 1 S058 C21:51
C21 10 33083080 "North to Minnesota Av" 0 S058 C21:03
C21 10 20839080 "South to Anacostia" 1 S058 C21:51
C21 10 504080 "North to Minnesota Av" 0 S058 C21:03
C21 10 25693080 "South to Anacostia" 1 S058 C21:51
C25 10 38357080 "East to Skyland" 0 S058 C25:03
C13 11 1214020 "South to Eastover" 1 S058 C13:51
C13 11 38639020 "North to Anacostia" 0 S058 C13:03
C13 11 7620020 "South to Eastover" 1 S058 C13:51
C13 11 19265020 "North to Anacostia" 0 S058 C13:03
C13 11 16430020 "South to Eastover" 1 S058 C13:51
C13 11 12282020 "North to Anacostia" 0 S058 C13:03
C13 11 23290020 "South to Eastover" 1 S058 C13:51
C13 11 16707020 "North to Anacostia" 0 S058 C13:03
C13 11 1170020 "South to Eastover" 1 S058 C13:51
C13 11 25816020 "North to Anacostia" 0 S058 C13:03
C13 11 11963020 "South to Eastover" 1 S058 C13:51
C13 11 12474020 "North to Anacostia" 0 S058 C13:03
C13 11 151020 "South to Eastover" 1 S058 C13:51
C13 11 37786020 "North to Anacostia" 0 S058 C13:03
C13 11 33678020 "South to Eastover" 1 S058 C13:51
C13 11 1616020 "North to Anacostia" 0 S058 C13:03
C13 11 27233020 "South to Eastover" 1 S058 C13:51
C13 11 36650020 "North to Anacostia" 0 S058 C13:03
C13 11 14261020 "South to Eastover" 1 S058 C13:51
C13 12 1214060 "South to Eastover" 1 S058 C13:51
C13 12 38639060 "North to Anacostia" 0 S058 C13:03
C13 12 7620060 "South to Eastover" 1 S058 C13:51
C13 12 19265060 "North to Anacostia" 0 S058 C13:03
C13 12 16430060 "South to Eastover" 1 S058 C13:51
C13 12 12282060 "North to Anacostia" 0 S058 C13:03
C13 12 23290060 "South to Eastover" 1 S058 C13:51
C13 12 16707060 "North to Anacostia" 0 S058 C13:03
C13 12 1170060 "South to Eastover" 1 S058 C13:51
C13 12 25816060 "North to Anacostia" 0 S058 C13:03
C13 12 11963060 "South to Eastover" 1 S058 C13:51
C13 12 12474060 "North to Anacostia" 0 S058 C13:03
C13 12 151060 "South to Eastover" 1 S058 C13:51
C13 12 37786060 "North to Anacostia" 0 S058 C13:03
C13 12 33678060 "South to Eastover" 1 S058 C13:51
C13 12 1616060 "North to Anacostia" 0 S058 C13:03
C13 12 27233060 "South to Eastover" 1 S058 C13:51
C13 12 36650060 "North to Anacostia" 0 S058 C13:03
C13 12 14261060 "South to Eastover" 1 S058 C13:51
C21 13 22767010 "South to Anacostia" 1 S058 C21:51
C21 13 34198010 "North to Minnesota Av" 0 S058 C21:03
C21 13 38983010 "South to Anacostia" 1 S058 C21:51
C21 13 18376010 "North to Minnesota Av" 0 S058 C21:03
C21 13 12999010 "South to Anacostia" 1 S058 C21:51
C21 13 27782010 "North to Minnesota Av" 0 S058 C21:03
C21 13 29743010 "South to Anacostia" 1 S058 C21:51
C21 13 14573010 "North to Minnesota Av" 0 S058 C21:03
C21 13 29616010 "South to Anacostia" 1 S058 C21:51
C21 13 33083010 "North to Minnesota Av" 0 S058 C21:03
C21 13 20839010 "South to Anacostia" 1 S058 C21:51
C21 13 504010 "North to Minnesota Av" 0 S058 C21:03
C21 13 25693010 "South to Anacostia" 1 S058 C21:51
C25 13 38357010 "East to Skyland" 0 S058 C25:03
C29 14 35606070 "South to Southern Av" 1 S058 C29:51
C29 14 2148070 "North to Anacostia" 0 S058 C29:03
C29 14 4336070 "South to Southern Av" 1 S058 C29:51
C29 14 38138070 "North to Anacostia" 0 S058 C29:03
C29 14 14747070 "South to Southern Av" 1 S058 C29:51
C29 14 9808070 "North to Anacostia" 0 S058 C29:03
C29 14 26498070 "South to Southern Av" 1 S058 C29:51
C29 14 2440070 "North to Anacostia" 0 S058 C29:03
C29 14 26057070 "South to Southern Av" 1 S058 C29:51
C29 14 4220070 "North to Anacostia" 0 S058 C29:03
C29 14 39179070 "South to Southern Av" 1 S058 C29:51
C29 14 1038070 "North to Anacostia" 0 S058 C29:03
C29 14 36887070 "South to Southern Av" 1 S058 C29:51
C29 14 20889070 "North to Anacostia" 0 S058 C29:03
C29 14 40049070 "South to Southern Av" 1 S058 C29:51
C29 14 16001070 "North to Anacostia" 0 S058 C29:03
C29 14 3323070 "South to Southern Av" 1 S058 C29:51
C29 14 34805070 "North to Anacostia" 0 S058 C29:03
C29 14 39426070 "South to Southern Av" 1 S058 C29:51
C29 14 26972070 "North to Anacostia" 0 S058 C29:03
C29 14 31553070 "South to Southern Av" 1 S058 C29:51
C29 14 31964070 "North to Anacostia" 0 S058 C29:03
C29 14 11431070 "South to Southern Av" 1 S058 C29:51
C17 1 33591130 "North to Anacostia" 0 S059 C17:03
C21 1 8284130 "North to Minnesota Av" 0 S059 C21:03
C21 1 12819130 "South to Anacostia" 1 S059 C21:51
C13 1 2028130 "South to Eastover" 1 S059 C13:51
C17 2 33591090 "North to Anacostia" 0 S059 C17:03
C21 2 8284090 "North to Minnesota Av" 0 S059 C21:03
C21 2 12819090 "South to Anacostia" 1 S059 C21:51
C13 2 2028090 "South to Eastover" 1 S059 C13:51
C17 3 33591160 "North to Anacostia" 0 S059 C17:03
C21 3 8284160 "North to Minnesota Av" 0 S059 C21:03
C21 3 12819160 "South to Anacostia" 1 S059 C21:51
C13 3 2028160 "South to Eastover" 1 S059 C13:51
C17 4 33591140 "North to Anacostia" 0 S059 C17:03
C21 4 8284140 "North to Minnesota Av" 0 S059 C21:03
C21 4 12819140 "South to Anacostia" 1 S059 C21:51
C13 4 2028140 "South to Eastover" 1 S059 C13:51
C17 5 33591100 "North to Anacostia" 0 S059 C17:03
C21 5 8284100 "North to Minnesota Av" 0 S059 C21:03
C21 5 12819100 "South to Anacostia" 1 S059 C21:51
C13 5 2028100 "South to Eastover" 1 S059 C13:51
C29 6 1345110 "North to Anacostia" 0 S059 C29:03
C29 6 19544110 "South to Southern Av" 1 S059 C29:51
C29 6 18287110 "North to Anacostia" 0 S059 C29:03
C29 6 14265110 "South to Southern Av" 1 S059 C29:51
C29 6 38704110 "North to Anacostia" 0 S059 C29:03
C29 6 4260110 "South to Southern Av" 1 S059 C29:51
C29 6 40686110 "North to Anacostia" 0 S059 C29:03
C29 6 31366110 "South to Southern Av" 1 S059 C29:51
C29 6 2513110 "North to Anacostia" 0 S059 C29:03
C29 6 79110 "South to Southern Av" 1 S059 C29:51
C29 6 12368110 "North to Anacostia" 0 S059 C29:03
C29 6 11674110 "South to Southern Av" 1 S059 C29:51
C29 6 10043110 "North to Anacostia" 0 S059 C29:03
C29 6 9755110 "South to Southern Av" 1 S059 C29:51
C29 6 37179110 "North to Anacostia" 0 S059 C29:03
C29 6 464110 "South to Southern Av" 1 S059 C29:51
C29 6 5484110 "North to Anacostia" 0 S059 C29:03
C17 7 33591120 "North to Anacostia" 0 S059 C17:03
C21 7 8284120 "North to Minnesota Av" 0 S059 C21:03
C21 7 12819120 "South to Anacostia" 1 S059 C21:51
C13 7 2028120 "South to Eastover" 1 S059 C13:51
C17 8 33591170 "North to Anacostia" 0 S059 C17:03
C21 8 8284170 "North to Minnesota Av" 0 S059 C21:03
C21 8 12819170 "South to Anacostia" 1 S059 C21:51
C13 8 2028170 "South to Eastover" 1 S059 C13:51
C17 9 33591150 "North to Anacostia" 0 S059 C17:03
C21 9 8284150 "North to Minnesota Av" 0 S059 C21:03
C21 9 12819150 "South to Anacostia" 1 S059 C21:51
C13 9 2028150 "South to Eastover" 1 S059 C13:51
C13 10 14863080 "North to Anacostia" 0 S059 C13:03
C13 10 10959080 "South to Eastover" 1 S059 C13:51
C13 10 23802080 "North to Anacostia" 0 S059 C13:03
C13 10 33944080 "South to Eastover" 1 S059 C13:51
C13 10 27299080 "North to Anacostia" 0 S059 C13:03
C13 10 31403080 "South to Eastover" 1 S059 C13:51
C13 10 3514080 "North to Anacostia" 0 S059 C13:03
C17 11 33591020 "North to Anacostia" 0 S059 C17:03
C21 11 8284020 "North to Minnesota Av" 0 S059 C21:03
C21 11 12819020 "South to Anacostia" 1 S059 C21:51
C13 11 2028020 "South to Eastover" 1 S059 C13:51
C17 12 33591060 "North to Anacostia" 0 S059 C17:03
C21 12 8284060 "North to Minnesota Av" 0 S059 C21:03
C21 12 12819060 "South to Anacostia" 1 S059 C21:51
C13 12 2028060 "South to Eastover" 1 S059 C13:51
C13 13 14863010 "North to Anacostia" 0 S059 C13:03
C13 13 10959010 "South to Eastover" 1 S059 C13:51
C13 13 23802010 "North to Anacostia" 0 S059 C13:03
