stop_id stop_code stop_name stop_desc stop_lat stop_lon zone_id stop_url
958 3000369 "Indian Head Hwy+I-95" NA 38.807507 -76.998314 NA NA
960 3000370 "Livingston Rd+Comanche Dr" NA 38.807438 -76.990486 NA NA
961 3000371 "Livingston Rd+Comanche Dr" NA 38.807518 -76.990585 NA NA
962 4000046 "Edsall Rd+S Whiting St" NA 38.807518 -77.135094 NA NA
964 4000048 "N Washington St+Queen St" NA 38.80756 -77.046539 NA NA
965 4000049 "Edsall Rd+S Van Dorn St" NA 38.807571 -77.132675 NA NA
969 4000052 "Edsall Rd+S Whiting St" NA 38.807632 -77.134613 NA NA
970 3000372 "Indian Head Hwy+I-95" NA 38.807526 -76.998756 NA NA
972 4000054 "Edsall Rd+Yoakum Pkwy" NA 38.807701 -77.138588 NA NA
975 3000373 "Birchwood Dr+Birchwood Ct" NA 38.807999 -76.983025 NA NA
976 4000056 "Duke St+Alexandria Commons" NA 38.808029 -77.085983 NA NA
979 4000058 "Duke St+Alexandria Commons" NA 38.808064 -77.085732 NA NA
980 5000483 "Zion Dr+#10340" NA 38.808079 -77.303787 NA NA
983 5000484 "Burke Lake Rd+Rolling Rd" NA 38.808178 -77.25425 NA NA
984 5000485 "Southampton Dr+Thames St" NA 38.808205 -77.239075 NA NA
985 5000486 "Rolling Rd+Burke Lake Rd" NA 38.808205 -77.254974 NA NA
986 5000487 "Burke Lake Rd+Rolling Rd" NA 38.808224 -77.254539 NA NA
990 3000376 "Birchwood Dr+Galloway Dr" NA 38.80827 -76.984543 NA NA
992 3000377 "Birchwood Dr+Galloway Dr" NA 38.808418 -76.984749 NA NA
994 3000378 "Birchwood Dr+Fenwood Av" NA 38.808411 -76.979698 NA NA
995 5000489 "Zion Dr+Esabella Ct" NA 38.808464 -77.305489 NA NA
996 5000490 "Pommeroy Dr+Bronte Dr" NA 38.808529 -77.285049 NA NA
999 5000492 "Southampton Dr+Thames St" NA 38.808647 -77.238976 NA NA
1003 4000066 "N Washington St+Princess St" NA 38.808704 -77.046303 NA NA
1004 3000381 "Helmont Dr+Fenwood Av" NA 38.80872 -76.977669 NA NA
1007 4000068 "Yoakum Pkwy+Edsall Rd" NA 38.808846 -77.139221 NA NA
1008 4000069 "S Reynolds St+#375 Brent Place Apt" NA 38.808895 -77.129715 NA NA
1011 3000383 "Birchwood Dr+Livingston Rd" NA 38.808945 -76.990326 NA NA
1012 3000384 "Birchwood Dr+Livingston Rd" NA 38.809086 -76.990288 NA NA
1014 3000386 "Fisher Rd+St Moritz Dr" NA 38.809071 -76.953247 NA NA
1016 5000494 "Guinea Rd+Bronte Dr" NA 38.809113 -77.27829 NA NA
1017 5000495 "Burke Lake Rd+Grantham St" NA 38.809151 -77.252953 NA NA
1020 5000496 "Zion Dr+Sideburn Rd" NA 38.809242 -77.308823 NA NA
1022 5000497 "Burke Lake Rd+Grantham St" NA 38.809246 -77.253006 NA NA
1023 3000387 "Galloway Dr+Colony Rd" NA 38.809273 -76.984184 NA NA
1025 5000498 "Rolling Rd+Fern Park Dr" NA 38.809349 -77.255943 NA NA
1027 4000074 "N Washington St+Oronoco St" NA 38.80941 -77.045967 NA NA
1029 5000499 "Guinea Rd+Bronte Dr" NA 38.809574 -77.278191 NA NA
1033 3000388 "Helmont Dr+Ironton Dr" NA 38.809696 -76.978218 NA NA
1035 5000500 "Southampton Dr+Lancashire Dr" NA 38.809887 -77.239815 NA NA
1036 5000501 "Southampton Dr+Thames St" NA 38.809887 -77.239922000000007 NA NA
1037 4000079 "S Reynolds St+#260 The Summit Apt" NA 38.810062 -77.128502 NA NA
1038 5000502 "Rolling Rd+Braddock Rd" NA 38.810093 -77.256233 NA NA
1039 3000389 "Fisher Rd+Damian Dr" NA 38.810265 -76.951981 NA NA
1046 4000083 "Duke St+S Earley St" NA 38.810394 -77.098343 NA NA
1048 5000507 "Braddock Rd+Kings Park Dr" NA 38.810455 -77.248413 NA NA
1051 4000084 "N Washington St+Pendleton St" NA 38.810532 -77.045715 NA NA
1053 4000085 "S Reynolds St+Mason Apt" NA 38.810566 -77.128281 NA NA
1058 5000512 "Braddock Rd+Dunleigh Dr" NA 38.810677 -77.261337 NA NA
1060 5000513 "Braddock Rd+Stonehaven Dr" NA 38.810699 -77.244576 NA NA
1061 5000514 "Braddock Rd+Red Fox Dr" NA 38.810715 -77.257805 NA NA
1064 4000090 "Yoakum Pkwy+Watergate Apt" NA 38.810745 -77.13945 NA NA
1065 5000516 "Braddock Rd+Stone Haven Dr" NA 38.810753 -77.245407 NA NA
1067 5000517 "Pommeroy Dr+Bacon Ct" NA 38.810776 -77.285492 NA NA
1071 5000519 "Braddock Rd+King David Bl" NA 38.810818 -77.26178 NA NA
1073 5000520 "Braddock Rd+Southampton Dr" NA 38.810837 -77.239632 NA NA
1074 5000521 "Braddock Rd+Wakefield Chapel Rd" NA 38.810844 -77.235519 NA NA
1076 3000390 "St Barnabas Rd+Alice Av" NA 38.810863 -76.967865 NA NA
1078 4000095 "Pendleton St+N Columbus St" NA 38.810822 -77.046654 NA NA
1079 5000523 "Braddock Rd+Red Fox Dr" NA 38.810955 -77.257767 NA NA
1083 5000524 "Braddock Rd+Bradfield Dr" NA 38.810947 -77.263374 NA NA
1085 5000526 "Braddock Rd+Glen Park Rd" NA 38.810963 -77.231171 NA NA
1088 4000100 "N Washington St+Pendleton St" NA 38.810986 -77.045761 NA NA
1089 5000528 "Braddock Rd+Inverchapel Rd" NA 38.811012 -77.228012 NA NA
1090 3000391 "Galloway Dr+Fenwood Av" NA 38.811039 -76.983856 NA NA
1091 5000529 "Braddock Rd+Southampton Dr" NA 38.811054 -77.24057 NA NA
1092 5000530 "Braddock Rd+Wakefield Chapel Rd" NA 38.811092 -77.235786 NA NA
1093 4000101 "Pendleton St+N Patrick St" NA 38.811104 -77.048805 NA NA
1094 5000531 "Braddock Rd+Queensberry Av" NA 38.811104 -77.225014 NA NA
1096 5000533 "Braddock Rd+Port Royal Rd" NA 38.811138 -77.223267 NA NA
1101 5000536 "Braddock Rd+Inverchapel Rd" NA 38.811287 -77.228592 NA NA
1102 5000537 "Braddock Rd+Glen Park Rd" NA 38.811287 -77.23101 NA NA
1103 4000104 "Pendleton St+N Henry St" NA 38.811291 -77.049881 NA NA
1104 4000105 "Pendleton St+N Henry St" NA 38.811302 -77.050339 NA NA
1105 3000392 "St Barnabas Rd+Virginia Ln" NA 38.811325 -76.967674 NA NA
1106 5000538 "Braddock Rd+Queensberry Av" NA 38.811371 -77.22496 NA NA
1112 4000109 "Pendleton St+N Payne St" NA 38.811588 -77.052505 NA NA
1116 4000112 "Pendleton St+N West St" NA 38.811691 -77.053078 NA NA
1119 3000393 "Helmont Dr+Clearview Av" NA 38.811825 -76.980148 NA NA
1120 3000394 "Fisher Rd+Temple Bl" NA 38.811829 -76.950302 NA NA
1123 4000117 "Duke St+Cameron Station Bl" NA 38.811951 -77.119194 NA NA
1125 4000119 "S Reynolds St+Duke St" NA 38.811977 -77.126404 NA NA
1126 3000395 "Fisher Rd+Temple Bl" NA 38.812 -76.950218 NA NA
1127 4000120 "Duke St+S Jordan St" NA 38.812 -77.109032 NA NA
1129 4000122 "Duke St+S Jordan St" NA 38.812134 -77.109344 NA NA
1130 4000123 "Duke St+N Pickett St" NA 38.812134 -77.119286 NA NA
1131 4000124 "S Reynolds St+Duke St" NA 38.812172 -77.12632 NA NA
1132 4000125 "N Washington St+Wythe St" NA 38.812199 -77.045319 NA NA
1133 4000126 "S Van Dorn St+Stevenson Av" NA 38.81221 -77.131172 NA NA
1139 4000132 "S Van Dorn St+Stevenson Av" NA 38.812386 -77.131355 NA NA
1140 4000133 "Yoakum Pkwy+Stevenson Av" NA 38.812435 -77.1399 NA NA
1143 4000136 "Duke St+N Paxton St" NA 38.812557 -77.124237 NA NA
1145 3000396 "Fisher Rd+Fisher Dr" NA 38.81263 -76.948502 NA NA
1147 4000138 "Duke St+N Paxton St" NA 38.812687 -77.123566 NA NA
1152 3000397 "St Barnabas Rd+Larry Av" NA 38.812843 -76.966042 NA NA
1154 3000398 "Fisher Rd+Fisher Dr" NA 38.812859 -76.948311 NA NA
1158 4000142 "Stevenson Av+S Whiting St" NA 38.812992 -77.13768 NA NA
1160 5000546 "Braddock Rd+Humphries Dr" NA 38.813114 -77.268181 NA NA
1161 5000547 "Commonwealth Bl+Pumphrey Dr" NA 38.813133 -77.295815 NA NA
1164 3000399 "Helmont Dr+Dundalk Dr" NA 38.813183 -76.982712 NA NA
1165 5000548 "Commonwealth Bl+Pommeroy Dr" NA 38.813206 -77.284195 NA NA
1170 3000400 "St Barnabas Rd+Rosecroft Village Dr" NA 38.81324 -76.965782 NA NA
1171 4000148 "Duke St+N Ripley St" NA 38.81324 -77.126335 NA NA
1173 5000552 "Braddock Rd+Humphries Dr" NA 38.81329 -77.267937 NA NA
1174 5000553 "Commonwealth Bl+Wheatstone Dr" NA 38.813366 -77.298714 NA NA
1176 4000149 "Duke St+N Ripley St" NA 38.813431 -77.126053 NA NA
1177 3000401 "Fisher Rd+Holton Ln" NA 38.813435 -76.946526 NA NA
1180 5000554 "Commonwealth Bl+Gainsborough Dr" NA 38.813606 -77.29039 NA NA
1181 5000555 "Sideburn Rd+Linfield St" NA 38.813686 -77.308578 NA NA
1184 4000153 "N Washington St+Montgomery St" NA 38.813782 -77.045189 NA NA
1188 4000157 "N Pickett St+Holmes Run Pw" NA 38.813858 -77.119263 NA NA
1192 5000556 "Commonwealth Bl+Roberts Rd" NA 38.813904 -77.302444 NA NA
1193 5000557 "Twinbrook Rd+Heathwood Ct" NA 38.813995 -77.275116 NA NA
1194 4000160 "N Pickett St+Holmes Run Pkwy" NA 38.814022 -77.119072 NA NA
1195 5000558 "Commonwealth Bl+Coleridge Dr" NA 38.814041 -77.285782 NA NA
1203 5000560 "Twinbrook Rd+Heathwood Ct" NA 38.814209 -77.275154 NA NA
1205 3000404 "St Barnabas Rd+#5401" NA 38.814301 -76.964378 NA NA
1208 3000407 "St Barnabas Rd+Arts Dr" NA 38.814342 -76.964127 NA NA
1209 5000561 "Commonwealth Bl+Dequincey Dr" NA 38.814365 -77.287621 NA NA
1211 5000562 "Commonwealth Bl+Commonwealth Ct" NA 38.814369 -77.30822 NA NA
1214 3000408 "Livingston Rd+Shawnee Dr" NA 38.814426 -76.995178 NA NA
1215 3000409 "Temple Hill Rd+Fisher Rd" NA 38.814457 -76.946068 NA NA
1216 3000410 "Allentown Rd+Maxwell Dr" NA 38.814545 -76.894508 NA NA
1221 3000411 "Indian Head Hwy+Seneca Dr" NA 38.814957 -76.998749 NA NA
1224 3000414 "St Barnabas Rd+Winston St" NA 38.815273 -76.962997 NA NA
1225 5000565 "Braddock Rd+Olley Ln" NA 38.815434 -77.270439 NA NA
1228 4000172 "Holmes Run Pkwy+Green House Condo" NA 38.815598 -77.12146 NA NA
1230 3000416 "Temple Hill Rd+Spring Ter" NA 38.815613 -76.946671 NA NA
1232 4000175 "Holmes Run Pkwy+Green House Condo" NA 38.815659 -77.12175 NA NA
1235 5000566 "Ravensworth Rd+Heritage Dr" NA 38.815765 -77.207222 NA NA
1237 4000179 "N Jordan St+Taney Av" NA 38.815842 -77.10881 NA NA
1238 4000180 "Taney Av+N Howard St" NA 38.815887 -77.110878 NA NA
1239 3000417 "Temple Hill Rd+Spring Ter" NA 38.81591 -76.94709 NA NA
1240 4000181 "Taney Av+N Howard St" NA 38.815922 -77.110832 NA NA
1241 3000418 "St Barnabas Rd+Wheeler Rd" NA 38.815933 -76.96254 NA NA
1242 4000182 "N Jordan St+Taney Av" NA 38.815964 -77.108665 NA NA
1244 5000567 "Heritage Dr+Bristow Dr" NA 38.816021 -77.208748 NA NA
1245 4000184 "Mt Vernon Av+E Spring St" NA 38.816036 -77.056732 NA NA
1246 1000001 "DC Village Ln SW+Blue Plains Dr SW" NA 38.816044 -77.017685 NA NA
1247 4000185 "Mt Vernon Av+E Spring St" NA 38.816063 -77.056847 NA NA
1248 3000419 "Auth Rd+Carswell Av" NA 38.816113 -76.900291 NA NA
1250 5000568 "Heritage Dr+Bristow Dr" NA 38.816158 -77.208794 NA NA
1252 3000422 "Allentown Rd+Command Dr" NA 38.816181 -76.893471 NA NA
1253 3000423 "Indian Head Hwy+Livingston Rd" NA 38.815716 -76.998459 NA NA
1256 1000003 "Shepherd Pkwy SW+DC Village Ln SW" NA 38.816296 -77.018112 NA NA
1257 5000569 "Twinbrook Rd+Twinbrook Run Dr" NA 38.816311 -77.274597 NA NA
1258 5000570 "Americana Dr+Sauquoit Ln" NA 38.816349 -77.21846 NA NA
1261 3000424 "Indian Head Hwy+Talbert Dr" NA 38.816597 -76.999008 NA NA
1263 5000571 "Americana Dr+Sauquoit Ln" NA 38.816639 -77.218361 NA NA
1265 4000190 "E Abingdon+2 St" NA 38.816692 -77.043854 NA NA
1266 4000191 "Holmes Run Pkwy+Parc View Apt" NA 38.816765 -77.124527 NA NA
1267 4000192 "Holmes Run Pkwy+Parc View Apt" NA 38.81686 -77.124481 NA NA
1268 5000572 "Ravensworth Rd+Brook Hills Dr" NA 38.816921 -77.206398 NA NA
1272 4000193 "W Abingdon Dr+2 St" NA 38.81707 -77.045067 NA NA
1273 4000194 "Mt Vernon Av+E Glendale Av" NA 38.817104 -77.056938 NA NA
1279 5000573 "Oreana Dr+Killebrew Dr" NA 38.817455 -77.217155 NA NA
1281 4000199 "Mt Vernon Av+E Glendale Av" NA 38.817478 -77.057091 NA NA
1282 5000574 "Killebrew Dr+Oreana Dr" NA 38.817486 -77.216736 NA NA
1284 4000201 "N Jordan St+N Howard St" NA 38.81749 -77.107956 NA NA
1285 4000202 "Taney Av+N Latham St" NA 38.81752 -77.113525 NA NA
1288 5000575 "Americana Dr+Entrance To Pool" NA 38.817638 -77.221054 NA NA
1289 5000576 "Twinbrook Rd+Braddock Rd" NA 38.817638 -77.273819 NA NA
1290 4000204 "N Jordan St+N Howard St" NA 38.81765 -77.107834 NA NA
1291 3000431 "Temple Hill Rd+Hagan Rd" NA 38.817722 -76.949265 NA NA
1293 5000578 "Little River Tpk+Oasis Dr" NA 38.81786 -77.142181 NA NA
1294 4000205 "Holmes Run Pkwy+N Ripley St" NA 38.817883 -77.125847 NA NA
1295 5000579 "Heritage Dr+Newcastle Dr" NA 38.81789 -77.212311 NA NA
1298 5000580 "Heritage Dr+Newcastle Dr" NA 38.817913 -77.212563 NA NA
1299 3000432 "St Barnabas Rd+St Barnabas Church" NA 38.81794 -76.959953 NA NA
1300 4000208 "Taney Av+Naylor Pl" NA 38.81794 -77.115662 NA NA
1302 3000433 "St Barnabas Rd+St Barnabas Church" NA 38.818016 -76.960045 NA NA
1303 4000209 "N Howard St+N Imboden St" NA 38.818077 -77.106331 NA NA
1305 4000210 "Holmes Run Pkwy+N Ripley St" NA 38.818115 -77.126381 NA NA
1306 4000211 "N Howard St+N Imboden St" NA 38.818123 -77.106659 NA NA
1309 3000435 "Temple Hill Rd+Hagan Rd" NA 38.81818 -76.949669 NA NA
1310 3000436 "Allentown Rd+Andrews Manor Ctr" NA 38.818218 -76.890587 NA NA
1311 4000213 "Taney Av+N Pickett St" NA 38.81826 -77.117142 NA NA
1312 4000214 "Taney Av+N Pickett St" NA 38.818264 -77.117821 NA NA
1313 5000582 "Ravensworth Rd+Newcastle Dr" NA 38.818264 -77.205536 NA NA
1314 3000437 "Allentown Rd+Andrews Manor Ctr" NA 38.818382 -76.890724 NA NA
1318 4000216 "Mt Vernon Av+E Alexandria Av" NA 38.818462 -77.057182 NA NA
1319 3000439 "Audrey Ln+Indian Head Hwy" NA 38.81847 -77.00061 NA NA
1322 4000217 "N Van Dorn St+Holmes Run Pky" NA 38.818642 -77.128448 NA NA
1323 4000218 "Holmes Run Pkwy+N Van Dorn St" NA 38.818714 -77.127388 NA NA
1325 5000583 "Little River Tpk+Manitoba Dr" NA 38.818748 -77.144936 NA NA
1326 4000220 "N Howard St+#801" NA 38.818806 -77.105171 NA NA
1328 4000222 "Mt Vernon Av+E Alexandria Av" NA 38.818829 -77.057335 NA NA
1330 3000442 "Audrey Ln+Indian Head Hwy" NA 38.818977 -76.998688 NA NA
1332 4000223 "Howard St+Foxchase Apt" NA 38.819031 -77.105179 NA NA
1335 4000224 "Holmes Run Pkwy+N Van Dorn St" NA 38.819065 -77.127991 NA NA
1336 5000586 "Killebrew Dr+Heritage Dr" NA 38.819103 -77.214371 NA NA
1337 3000443 "Audrey Ln+Neptune Av" NA 38.819111 -76.998711 NA NA
1338 4000225 "Taney Av+N Paxton St" NA 38.819115 -77.12043 NA NA
1339 5000587 "Little River Tpk+Southland Av" NA 38.819126 -77.147461 NA NA
1340 5000588 "Killebrew Dr+Heritage Dr" NA 38.819134 -77.214516 NA NA
1341 3000444 "Kennebec St+Deal Dr" NA 38.819168 -76.993553 NA NA
1342 4000226 "Taney Av+N Paxton St" NA 38.819168 -77.120987 NA NA
1344 3000445 "Kennebec St+Glassmanor Dr" NA 38.819286 -76.992851 NA NA
1345 3000446 "Auth Rd+Braymer Av" NA 38.819294 -76.903824 NA NA
1348 4000229 "N Van Dorn St+Holmes Run Pkwy" NA 38.819332 -77.128319 NA NA
1349 5000589 "Pickett Rd+Braddock Rd" NA 38.819336 -77.275665 NA NA
1351 5000590 "Little River Tpk+Southland Av" NA 38.819366 -77.147644 NA NA
1352 5000591 "Braddock Rd+Pickett Rd" NA 38.819424 -77.27623 NA NA
1357 1000004 "ML King Jr Av SW+Joliet St SW" NA 38.819633 -77.010818 NA NA
1358 5000593 "Little River Tpk+Brookside Dr" NA 38.819588 -77.150642 NA NA
1362 5000594 "Little River Tpk+Brookside Dr" NA 38.819672 -77.149918 NA NA
1364 4000233 "Mt Vernon Av+E Nelson Av" NA 38.819756 -77.057495 NA NA
1366 3000450 "Kennebec St+#1101" NA 38.819767 -76.990417 NA NA
1367 4000235 "Mt Vernon Av+E Nelson Av" NA 38.81979 -77.057426 NA NA
1369 3000451 "Kennebec St+#1100" NA 38.819862 -76.990295 NA NA
1371 1000005 "Shepherd Pw SW+Fire Training Ctr" NA 38.820019 -77.016602 NA NA
1373 5000597 "Twinbrook Rd+Nan Mill Ln" NA 38.819977 -77.273003 NA NA
1376 3000452 "Kennebec St+Owens Rd" NA 38.820137 -76.988724 NA NA
1381 5000601 "Americana Dr+Herkimer St" NA 38.820263 -77.221428 NA NA
1386 4000238 "Taney Av+N Pelham St" NA 38.820412 -77.123474 NA NA
1387 1000006 "Shepherd Pkwy SW+Fire Training Ctr" NA 38.820415 -77.016609 NA NA
1388 1000007 "Irvington St SW+ML King Jr Av SW" NA 38.820389 -77.010574 NA NA
1389 3000454 "St Barnabas Rd+Lime St" NA 38.82048 -76.957336 NA NA
1393 3000456 "Audrey Ln+Deal Dr" NA 38.820484 -76.995735 NA NA
1396 3000458 "Deal Dr+Audrey Ln" NA 38.820667 -76.995544 NA NA
1398 4000240 "Taney Av+N Ripley St" NA 38.820728 -77.123741 NA NA
1400 1000008 "Irvington St SW+Ivanhoe St SW" NA 38.820728 -77.008347 NA NA
1401 3000459 "Indian Head Hwy+Southern Av" NA 38.820778 -77.001022 NA NA
1402 5000605 "Little River Tpk+Cherokee Av" NA 38.820786 -77.156013 NA NA
1403 5000606 "Little River Tpk+Merritt Rd" NA 38.820808 -77.155258 NA NA
1405 4000242 "N Howard St+Ormond Av" NA 38.820824 -77.10363 NA NA
1407 5000607 "Ravensworth Rd+Rocart Dr" NA 38.820885 -77.20372 NA NA
1409 3000460 "Indian Head Hwy+Southern Av" NA 38.820911 -77.000946 NA NA
1415 5000611 "Twinbrook Rd+Hermitage Dr" NA 38.820965 -77.271667 NA NA
1417 4000246 "N Howard St+Ormond Av" NA 38.821079 -77.103729 NA NA
1419 3000462 "Temple Hill Rd+Rickey Av" NA 38.821152 -76.949898 NA NA
1425 4000249 "Mt Vernon Av+E Mason Av" NA 38.821255 -77.057777 NA NA
1431 5000618 "Little River Tpk+Virginia St" NA 38.821476 -77.15876 NA NA
1433 3000465 "Temple Hill Rd+Rickey Av" NA 38.821503 -76.949944 NA NA
1436 1000009 "Southern Av SE+S Capitol St SW" NA 38.821587 -77.000999 NA NA
1437 3000466 "Suitland Rd+Allentown Rd" NA 38.821602 -76.886978 NA NA
1438 4000252 "Mt Vernon Av+E Mason Av" NA 38.821682 -77.057777 NA NA
1441 3000467 "Southern Av+S Capitol St" NA 38.821754 -77.000641 NA NA
1444 5000622 "Little River Tpk+Green Spring Rd" NA 38.821873 -77.159515 NA NA
1448 4000255 "W Abingdon+Slaters Ln" NA 38.821938 -77.044273 NA NA
1449 4000256 "Taney Av+N Van Dorn St" NA 38.821957 -77.125412 NA NA
1453 4000258 "E Abingdon+Slaters Ln" NA 38.822102 -77.043419 NA NA
1454 3000470 "St Barnabas Rd+Hagan Rd" NA 38.822041 -76.955002 NA NA
1455 4000259 "N Van Dorn St+Taney Av" NA 38.822056 -77.126022 NA NA
1457 3000471 "St Barnabas Rd+Hagan Rd" NA 38.822075 -76.954727 NA NA
1459 5000628 "Pickett Rd+Helenwood Dr" NA 38.82214 -77.276649 NA NA
1465 5000632 "Braddock Rd+Dequincey Dr" NA 38.822227 -77.280052 NA NA
1470 1000010 "ML King Jr Av SW+#4660" NA 38.822426 -77.011353 NA NA
1471 4000262 "N Van Dorn St+Taney Av" NA 38.822433 -77.125313 NA NA
1474 3000474 "Auth Rd+Henderson Wy" NA 38.822456 -76.910332 NA NA
1475 5000637 "Little River Tpk+Braddock Rd" NA 38.822468 -77.16288 NA NA
1482 1000012 "ML King Jr Av SW+Blue Plains Dr SW" NA 38.82259 -77.01149 NA NA
1484 5000640 "Little River Tpk+Braddock Rd" NA 38.822533 -77.162056 NA NA
1489 5000643 "Ravensworth Rd+Davian Dr" NA 38.822773 -77.2024 NA NA
1490 3000478 "Auth Rd+Gloria Dr" NA 38.822788 -76.910614 NA NA
1492 5000644 "Braddock Rd+Braddock Green Ct" NA 38.822796 -77.280373 NA NA
1493 3000480 "Owens Rd+#1100" NA 38.8228 -76.989899 NA NA
1495 4000264 "N Howard St+Alexandria Hosp" NA 38.822887 -77.103844 NA NA
1497 3000481 "Owens Rd+#1100" NA 38.822701 -76.989929 NA NA
1498 3000482 "Temple Hill Rd+St Barnabas Rd" NA 38.822899 -76.949883 NA NA
1501 3000483 "Wheeler Rd+Iverson Pl" NA 38.822945 -76.969383 NA NA
1503 1000013 "Overlook Av SW+Shepherd Pw SW" NA 38.822994 -77.017334 NA NA
1504 3000485 "Wheeler Rd+Iverson Pl" NA 38.823166 -76.969803 NA NA
1505 4000265 "N Howard St+Alexandria Hosp" NA 38.823181 -77.103897 NA NA
1506 5000647 "Ravensworth Rd+Davian Dr" NA 38.823032 -77.202171 NA NA
1509 4000266 "Mt Vernon Av+E Bellefonte Av" NA 38.823048 -77.058029 NA NA
1512 5000650 "Twinbrook Rd+Tara Dr" NA 38.823063 -77.27253 NA NA
1516 1000014 "6 St SE+Southern Av SE" NA 38.823139 -76.999481 NA NA
1521 1000015 "Overlook Av SW+Shepherd Pkwy SW" NA 38.82328 -77.017426 NA NA
1522 3000487 "Suitland Rd+Lou Ln" NA 38.823288 -76.889145 NA NA
1523 4000272 "Mt Vernon Av+E Bellefonte Av" NA 38.823338 -77.058174 NA NA
1524 5000653 "Little River Tpk+Minor Ln" NA 38.823353 -77.166504 NA NA
1527 3000488 "St Barnabas Rd+Raleigh Rd" NA 38.823372 -76.950409 NA NA
1529 5000656 "Little River Tpk+Pinecrest Vista Dr E" NA 38.823441 -77.165848 NA NA
1531 5000658 "Americana Dr+#7914" NA 38.823582 -77.221039 NA NA
1532 4000273 "N Van Dorn St+Sanger Av" NA 38.823612 -77.124008 NA NA
1534 5000660 "Americana Dr+#7914" NA 38.823616 -77.221077 NA NA
1536 5000662 "Pickett Rd+St Charles Pl" NA 38.823807 -77.27581 NA NA
1539 5000664 "Braddock Rd+Sideburn Rd" NA 38.823891 -77.307335 NA NA
1540 3000489 "Raleigh Rd+St Barnabas Rd" NA 38.823898 -76.950371 NA NA
1541 3000490 "Iverson St+Sutler Dr" NA 38.823921 -76.985222 NA NA
1544 1003803 "Southern Av SE+Barnaby Rd SE" NA 38.82402 -76.997826 NA NA
1545 4000276 "N Van Dorn St+Richenbacher Av" NA 38.824028 -77.12307 NA NA
1547 3000492 "Suitland Rd+Tournament St" NA 38.824055 -76.890427 NA NA
1550 3000494 "Iverson St+Sutler Dr" NA 38.824074 -76.985313 NA NA
1552 5000665 "Braddock Rd+Herend Pl" NA 38.824104 -77.282166 NA NA
1553 5000666 "Braddock Rd+Herend Pl" NA 38.824139 -77.281837 NA NA
1555 3000496 "Iverson St+Owens Rd" NA 38.824158 -76.990898 NA NA
1556 5000667 "Braddock Rd+Sideburn Rd" NA 38.824188 -77.30835 NA NA
1558 1000018 "ML King Jr Av SW+Galveston Pl SW" NA 38.824265 -77.012238 NA NA
1559 5000668 "Braddock Rd+Carriage Park Rd" NA 38.82428 -77.305412 NA NA
1560 3000497 "Southern Av SE+Barnaby Rd SE" NA 38.824284 -76.997314 NA NA
1561 1000019 "S Capitol St SW+Galveston St SW" NA 38.824299 -77.006226 NA NA
1562 1000020 "S Capitol St SW+1 St SW" NA 38.824303 -77.006126 NA NA
1563 4000278 "Seminary Rd+N Howard St" NA 38.824303 -77.104774 NA NA
1564 5000669 "Little River Tpk+Willow Run Rd" NA 38.824371 -77.170616 NA NA
1566 5000671 "Little River Tpk+Pinecrest Vista Dr W" NA 38.824425 -77.169815 NA NA
1570 4000279 "Mt Vernon Av+E Windsor Av" NA 38.824543 -77.058281 NA NA
1571 5000673 "Braddock Rd+Carriage Park Rd" NA 38.824547 -77.305046 NA NA
1572 5000674 "Ravensworth Rd+Rawlins Rd" NA 38.824612 -77.201187 NA NA
1580 3000500 "Iverson Pl+#4708" NA 38.824726 -76.968269 NA NA
1584 4000283 "N Van Dorn St+Wycklow Ct" NA 38.824768 -77.121979 NA NA
1585 5000678 "Ravensworth Rd+Rawlins Rd" NA 38.824783 -77.200966 NA NA
1586 3000501 "Iverson Pl+#4707" NA 38.824787 -76.96833 NA NA
1590 4000287 "N Van Dorn St+Wycklow Ct" NA 38.824986 -77.121956 NA NA
1591 3000502 "Southern Av+Owens Rd" NA 38.824997 -76.996414 NA NA
1593 1000024 "ML King Jr Av SW+Forrester St SW" NA 38.825043 -77.012451 NA NA
1594 3000503 "St Barnabas Rd+Pohanka Pl" NA 38.825069 -76.9468 NA NA
1595 3004095 "Wheeler Rd+Brierfield Rd" NA 38.825069 -76.974136 NA NA
1607 1000026 "S Capitol St SW+Forrester St SW" NA 38.825329 -77.006943 NA NA
1608 5000684 "Little River Tpk+Columbia Rd" NA 38.825329 -77.17453 NA NA
1610 3000505 "Southview Dr+#1373" NA 38.825394 -76.984543 NA NA
1612 1000027 "S Capitol St SE+Forrester St SE" NA 38.825356 -77.006859 NA NA
1613 3000506 "St Barnabas Rd+Pohanka Pl" NA 38.825363 -76.946648 NA NA
1616 3000508 "Suitland Rd+Marianne Dr" NA 38.825478 -76.8918 NA NA
1619 3000509 "Southview Dr+#1373" NA 38.825535 -76.984772 NA NA
1620 1003802 "Southern Av SE+Bonini Rd SE" NA 38.825535 -76.995819 NA NA
1621 5000686 "Pickett Rd+Twinbrook Rd" NA 38.825539 -77.274185 NA NA
1622 4000296 "Mt Vernon Av+E Custis Av" NA 38.825542 -77.058578 NA NA
1623 5000687 "Little River Tpk+Pinecrest Heights Dr" NA 38.825607 -77.174774 NA NA
1626 5000688 "Braddock Rd+Roanoke Ln" NA 38.825695 -77.313019 NA NA
1627 5000689 "Patriot Dr+Americana Dr" NA 38.825714 -77.219254 NA NA
